model,conformer_id,rg_mass_weighted,rg_equal_weight,end_to_end,apr1_mean_rsa,apr2_mean_rsa,n_edges,mean_degree,graph_density,n_contacts
46,,31.68434481569664,31.600092035132874,73.5133516853427,0.40533608198165894,0.513717770576477,326,5.015384615384615,0.03887895050685748,326
47,,23.367008810269642,23.343394633151814,65.0591734309821,0.5927067995071411,0.3344748318195343,416,6.4,0.04961240310077519,416
48,,30.519672787862937,30.552450744572162,70.13123738679865,0.5790696144104004,0.5270745158195496,329,5.061538461538461,0.039236732259988076,329
49,,34.75391675859087,34.775475361761735,87.45397377525106,0.5969398021697998,0.6170457601547241,349,5.369230769230769,0.041621943947525344,349
50,,40.81192797181044,40.80380116017413,93.90269442366959,0.5827134251594543,0.6653172969818115,341,5.246153846153846,0.04066785927251044,341
51,,31.57545228969074,31.509165123425277,91.30998851907127,0.6195110082626343,0.6615167856216431,301,4.630769230769231,0.035897435897435895,301
52,,40.46154393623012,40.4600163909471,106.66629065439166,0.5909345149993896,0.38728490471839905,331,5.092307692307692,0.0394752534287418,331
53,,28.173507866233663,28.104468235529303,49.94143043240177,0.5698639750480652,0.5818056464195251,338,5.2,0.040310077519379844,338
54,,66.61396466421978,66.56485403955726,153.95603030872212,0.6469011306762695,0.7128025889396667,282,4.338461538461538,0.03363148479427549,282
55,,40.636547965301865,40.61549852642372,83.86647820587869,0.5878140926361084,0.6613466143608093,331,5.092307692307692,0.0394752534287418,331
56,,34.736899588984535,34.7683137365304,77.72924468363719,0.560874342918396,0.4771825671195984,355,5.461538461538462,0.042337507453786526,355
57,,57.115063002865895,57.02015805669884,154.97627765139768,0.6031762957572937,0.6926836967468262,307,4.723076923076923,0.036612999403697076,307
58,,33.164005853685545,33.060698040900164,70.22904840381082,0.6592168211936951,0.6723522543907166,335,5.153846153846154,0.03995229576624926,335
59,,46.39376362953467,46.381013065678154,100.70032595067781,0.6153753995895386,0.5332224369049072,342,5.2615384615384615,0.0407871198568873,342
60,,42.30020345264913,42.22473083833471,128.87687261032343,0.6878852844238281,0.6230802536010742,295,4.538461538461538,0.035181872391174714,295
61,,61.515219372276505,61.544489614754276,139.4745734010672,0.5435163378715515,0.6763575673103333,324,4.984615384615385,0.03864042933810376,324
62,,45.29512210355893,45.316042049810754,105.26045529710706,0.6781128644943237,0.5952222943305969,303,4.661538461538462,0.036135957066189626,303
63,,48.31115208895602,48.31998009308748,120.03883760692943,0.4983431398868561,0.6460662484169006,308,4.7384615384615385,0.03673225998807394,308
64,,49.52754541619192,49.45951445434766,139.15123415580896,0.5330232977867126,0.6394577026367188,344,5.292307692307692,0.041025641025641026,344
65,,29.117955608627224,29.096615368628576,54.941922998168586,0.4860314130783081,0.6100531816482544,350,5.384615384615385,0.04174120453190221,350
66,,24.120642557177423,24.126682829237648,24.03142933469848,0.6060230135917664,0.5260164737701416,372,5.723076923076923,0.0443649373881932,372
67,,27.400060166969112,27.407770797556594,75.95703317939763,0.5208142995834351,0.5023701190948486,381,5.861538461538461,0.045438282647584975,381
68,,20.717250191289754,20.700207888800183,50.06151507872589,0.6222174167633057,0.6603359580039978,377,5.8,0.04496124031007752,377
69,,38.505528406899465,38.41510284535619,88.09140855012737,0.645662248134613,0.6695066094398499,301,4.630769230769231,0.035897435897435895,301
70,,34.60810245975218,34.65846129345411,49.97395770930278,0.6467934250831604,0.6283368468284607,318,4.892307692307693,0.037924865831842576,318
71,,28.268975130821957,28.259374778997483,42.329390399324055,0.6440075039863586,0.6976913213729858,326,5.015384615384615,0.03887895050685748,326
72,,33.266805512414535,33.31714576972328,57.13837176727359,0.5569887757301331,0.5878815650939941,328,5.046153846153846,0.039117471675611214,328
73,,36.09070201461897,36.08521182513518,42.46277099391961,0.685411810874939,0.558375895023346,301,4.630769230769231,0.035897435897435895,301
74,,34.64158563731405,34.6469136859994,67.90952331809005,0.4910932779312134,0.6517810225486755,324,4.984615384615385,0.03864042933810376,324
