model,conformer_id,rg_mass_weighted,rg_equal_weight,end_to_end,apr1_mean_rsa,apr2_mean_rsa,n_edges,mean_degree,graph_density,n_contacts
31,10449,53.294740411288984,53.31176084848166,87.28239471854386,0.568882405757904,0.7224932312965393,1325,6.00907029478458,0.013656977942692229,1325
32,1044,85.48330408314654,85.40171568130714,202.03998865773005,0.5540220141410828,0.6037065982818604,1334,6.049886621315193,0.013749742321170893,1334
33,10481,58.953450679164455,58.974465253003615,88.06576169559132,0.5604045987129211,0.6117349863052368,1337,6.063492063492063,0.01378066378066378,1337
34,1049,71.63078148082403,71.53678627079289,214.36185127929176,0.5400512218475342,0.6191104054450989,1285,5.827664399092971,0.013244691816120388,1285
35,10518,73.89949414507316,73.79430536035564,237.70332492888676,0.5743144750595093,0.5227705240249634,1411,6.399092970521542,0.014543393114821687,1411
36,10525,57.12756136754359,57.057590406770444,140.5187035927362,0.5396969318389893,0.6686323285102844,1458,6.612244897959184,0.015027829313543599,1458
37,10572,70.9752338531976,70.93441726198567,132.93708638141666,0.5759563446044922,0.6834421157836914,1311,5.945578231292517,0.013512677798392084,1311
38,10578,61.76723046044119,61.75518262775861,133.928387204008,0.4711947739124298,0.6521437168121338,1294,5.8684807256235825,0.013337456194599051,1294
39,1060,80.46744189972962,80.32281488770693,243.31919332557274,0.5269699692726135,0.5572254061698914,1302,5.904761904761905,0.01341991341991342,1302
40,10610,77.76963388598223,77.69187016894483,187.27258973494716,0.6283870339393616,0.5095709562301636,1392,6.312925170068027,0.014347557204700061,1392
41,10611,62.97954870144111,62.919473096864714,187.6062116129376,0.6071628332138062,0.6296184659004211,1314,5.959183673469388,0.013543599257884972,1314
42,10616,60.24849195164282,60.16028257896954,111.60239512366508,0.6384663581848145,0.6466466188430786,1329,6.0272108843537415,0.013698206555349413,1329
43,10625,77.47143534427731,77.45935940012438,200.36273332139157,0.6140119433403015,0.5115242600440979,1347,6.108843537414966,0.01388373531230674,1347
44,10645,50.843846511790375,50.882605053959374,50.542563000436296,0.5416370034217834,0.612051248550415,1419,6.4353741496598635,0.014625850340136054,1419
45,10649,62.87135980427728,62.85823776117807,90.37300334723872,0.4631223976612091,0.6435818076133728,1334,6.049886621315193,0.013749742321170893,1334
46,1065,67.70087731303285,67.7123376574381,151.20405317190512,0.5358311533927917,0.5851547718048096,1377,6.244897959183674,0.014192949907235622,1377
47,10662,63.75081414559226,63.693468241331395,156.29950739837085,0.5154284834861755,0.4659816324710846,1385,6.2811791383219955,0.01427540713254999,1385
48,10680,46.484462297185985,46.475977086674945,94.69610834499831,0.4726642668247223,0.505378246307373,1387,6.290249433106576,0.014296021438878582,1387
49,10684,54.23382822072194,54.20866430777735,110.12788799731678,0.4844663143157959,0.5909028053283691,1353,6.136054421768708,0.013945578231292517,1353
50,10685,53.25684698268738,53.28803611112274,97.94546864533417,0.4455527663230896,0.6848427653312683,1400,6.349206349206349,0.01443001443001443,1400
51,10691,79.43780263621315,79.2606231509638,238.6385237328578,0.3358217179775238,0.5410051345825195,1366,6.195011337868481,0.014079571222428365,1366
52,10697,52.211340551506005,52.168886196733546,61.738389321860524,0.37567338347435,0.4587489068508148,1333,6.045351473922903,0.013739435168006596,1333
53,10699,78.95614894713582,78.89329278116068,148.28163899977102,0.6362202167510986,0.5483705401420593,1340,6.0770975056689345,0.013811585240156668,1340
54,10710,74.02387748735646,73.92803002486198,192.7157316374415,0.4694119095802307,0.5394018292427063,1393,6.317460317460317,0.014357864357864358,1393
55,10713,53.951782908673025,53.94354003187877,132.0646469366771,0.5466726422309875,0.6831606030464172,1386,6.285714285714286,0.014285714285714285,1386
56,10716,69.9241268200497,69.84980129394161,63.23783117579127,0.6680824160575867,0.5558976531028748,1360,6.167800453514739,0.014017728303442589,1360
57,1071,53.557541324685936,53.56894252600204,74.1631783194381,0.6679835319519043,0.7207837104797363,1352,6.1315192743764175,0.013935271078128222,1352
58,1073,70.15691237512182,70.12902544030588,194.46537130309636,0.4508161246776581,0.6970477104187012,1320,5.98639455782313,0.013605442176870748,1320
59,10747,72.06242283894146,72.05567757177644,166.88013507155532,0.5797979235649109,0.4932883083820343,1369,6.208616780045351,0.014110492681921253,1369
60,10763,48.675353865028484,48.66351266498007,64.95257533722923,0.6877427697181702,0.5594524145126343,1333,6.045351473922903,0.013739435168006596,1333
61,10772,51.001945603578626,50.9927083542341,118.55281757470846,0.6168580651283264,0.6697034239768982,1328,6.022675736961451,0.013687899402185117,1328
62,10782,93.75953045316541,93.7637482383652,194.64354280909245,0.5634305477142334,0.6524648666381836,1299,5.891156462585034,0.013388991960420532,1299
63,10789,77.87926416450091,77.835281668478,104.13750695960229,0.5862784385681152,0.6452701687812805,1417,6.426303854875283,0.014605236033807463,1417
64,10796,64.27352419053967,64.33346426090188,110.10039666227131,0.5581153631210327,0.6457081437110901,1373,6.226757369614512,0.014151721294578437,1373
65,10810,55.76529956063538,55.67800463255487,182.37549292923364,0.4764399826526642,0.5656245350837708,1391,6.308390022675737,0.014337250051535766,1391
66,10818,75.03766121210352,74.98607269817836,186.0029362813032,0.6748579740524292,0.5533621311187744,1396,6.331065759637188,0.014388785817357246,1396
67,10847,72.94993211758194,72.82916068398917,261.30652211051563,0.5962519645690918,0.6631255149841309,1368,6.204081632653061,0.014100185528756958,1368
68,10880,63.12219551811051,63.09477323579595,150.2449428627556,0.3931352496147156,0.6634294986724854,1362,6.1768707482993195,0.014038342609771182,1362
69,10934,67.17389795345096,67.05343084059172,171.55844989105967,0.47255608439445496,0.5196402668952942,1361,6.172335600907029,0.014028035456606885,1361
70,10935,58.47246467896304,58.40117576442085,164.6105666292318,0.5323116183280945,0.6691893935203552,1314,5.959183673469388,0.013543599257884972,1314
71,10946,68.07244313483542,68.04349495480876,147.04882712812758,0.552151083946228,0.6406509280204773,1401,6.35374149659864,0.014440321583178727,1401
72,10948,52.70396914873287,52.67793855348583,72.46444245117236,0.5233988165855408,0.7357901334762573,1326,6.01360544217687,0.013667285095856524,1326
73,10953,73.58961018473458,73.47453854630074,229.99170585371812,0.4898264408111572,0.5934374332427979,1333,6.045351473922903,0.013739435168006596,1333
74,10998,61.68436573062256,61.569835759944425,155.07287828718174,0.5572064518928528,0.6899814605712891,1327,6.018140589569161,0.01367759224902082,1327
75,10999,59.29474564961126,59.243132191985396,206.49502934180774,0.6365334987640381,0.4161159098148346,1384,6.276643990929705,0.014265099979385694,1384
76,11000,70.71958974928155,70.6148943972323,231.97514171115154,0.4774704873561859,0.6612846851348877,1355,6.145124716553288,0.01396619253762111,1355
77,11006,65.95873201021796,65.91060397911258,158.51688822038304,0.6259738802909851,0.7025792002677917,1326,6.01360544217687,0.013667285095856524,1326
78,11007,93.01001677141728,92.95671118612742,245.78394069069657,0.47310423851013184,0.5904396772384644,1387,6.290249433106576,0.014296021438878582,1387
79,11024,88.84038041904,88.70388758097457,203.17630391155797,0.5905537605285645,0.44542741775512695,1312,5.950113378684807,0.01352298495155638,1312
80,1105,60.61092027230651,60.62798990559904,91.31983792190677,0.4950099587440491,0.7018951773643494,1320,5.98639455782313,0.013605442176870748,1320
81,11093,47.84745059954347,47.86618329003175,67.8268947024174,0.5231466889381409,0.48020926117897034,1371,6.217687074829932,0.014131106988249846,1371
82,11108,54.219410242268104,54.112403645530385,120.45150731742822,0.3757230043411255,0.6770744323730469,1309,5.936507936507937,0.013492063492063493,1309
83,11109,56.690895628000675,56.59753088735723,184.2941743764726,0.5553385615348816,0.6741475462913513,1336,6.058956916099773,0.013770356627499484,1336
84,11110,54.27263172872028,54.26499877322653,95.83597516986211,0.5340378284454346,0.5688502192497253,1328,6.022675736961451,0.013687899402185117,1328
85,11123,82.53971875961116,82.46365809509375,183.19743910690465,0.45226699113845825,0.5898423790931702,1338,6.068027210884353,0.013790970933828077,1338
86,11128,70.48774131300424,70.44766466487772,177.0508325451245,0.70940101146698,0.6640263199806213,1272,5.7687074829931975,0.01311069882498454,1272
87,1112,64.37430080900343,64.31094600525897,117.45041931566637,0.5639562606811523,0.4912812411785126,1300,5.895691609977324,0.013399299113584827,1300
88,11135,66.40102872040706,66.27087125348287,227.88937808934793,0.4914375841617584,0.6970949769020081,1314,5.959183673469388,0.013543599257884972,1314
89,11142,75.15249835082415,75.11300252764121,220.9188388960332,0.4381415843963623,0.6452724933624268,1322,5.99546485260771,0.013626056483199341,1322
90,11155,59.87155084212331,59.772692858861745,130.73789819827562,0.7065151929855347,0.6721864342689514,1271,5.764172335600907,0.013100391671820243,1271
91,11158,84.45925326634367,84.31894005502528,248.33363691376113,0.6968386173248291,0.7118291258811951,1344,6.095238095238095,0.013852813852813853,1344
92,1115,75.12309235590027,74.97757838275211,206.42263273171787,0.6623967885971069,0.6651296615600586,1312,5.950113378684807,0.01352298495155638,1312
93,11193,109.5574202896192,109.34518681454198,275.5472635278234,0.6137799024581909,0.5782483220100403,1313,5.954648526077097,0.013533292104720675,1313
94,11210,99.43616311384014,99.3584633119851,268.69327397243126,0.630124032497406,0.6823206543922424,1336,6.058956916099773,0.013770356627499484,1336
95,11225,73.4368370757384,73.36119495371474,155.66682273817233,0.5785496234893799,0.6633515954017639,1325,6.00907029478458,0.013656977942692229,1325
96,11235,54.036939100653036,53.96977991138003,134.7814342816365,0.6244833469390869,0.5012248158454895,1352,6.1315192743764175,0.013935271078128222,1352
97,11249,71.69816394253242,71.6539077230062,194.39167664368645,0.469482421875,0.5055338740348816,1379,6.253968253968254,0.014213564213564213,1379
98,11259,67.04603216106517,66.98938254722044,198.9457372688541,0.5862419009208679,0.639851450920105,1320,5.98639455782313,0.013605442176870748,1320
99,11269,51.224268270173596,51.17376875171266,125.77630484979198,0.46705883741378784,0.7244022488594055,1366,6.195011337868481,0.014079571222428365,1366
100,1127,84.58900096891713,84.51132267457284,172.06238391484447,0.550008237361908,0.703576922416687,1340,6.0770975056689345,0.013811585240156668,1340
101,11292,44.796579026790674,44.82392807583321,39.352549393059924,0.5112966299057007,0.6495751142501831,1365,6.190476190476191,0.01406926406926407,1365
102,11295,50.42393370335536,50.39624644463371,86.1801508330215,0.592204213142395,0.5487733483314514,1322,5.99546485260771,0.013626056483199341,1322
103,11309,91.09885963002513,91.00714418547027,219.86895434502145,0.5883720517158508,0.5318800806999207,1403,6.36281179138322,0.014460935889507318,1403
104,1131,62.81318558615704,62.781716987342755,119.35760191023999,0.5865724086761475,0.6881922483444214,1371,6.217687074829932,0.014131106988249846,1371
105,11358,47.729773210632246,47.729905705272195,90.51394407766288,0.5337082147598267,0.6789833903312683,1379,6.253968253968254,0.014213564213564213,1379
106,11363,48.99555831549371,48.98190672342977,105.62786231796855,0.41255703568458557,0.5525085926055908,1338,6.068027210884353,0.013790970933828077,1338
107,1136,47.470624723094126,47.46948049532971,81.74023430653249,0.6213645935058594,0.5179965496063232,1370,6.213151927437642,0.01412079983508555,1370
108,11377,85.56905743455403,85.42507092549259,269.5662898420177,0.3473816514015198,0.6527326107025146,1353,6.136054421768708,0.013945578231292517,1353
109,11391,63.551691512618746,63.45803093223099,191.4786655137989,0.47015807032585144,0.5613246560096741,1385,6.2811791383219955,0.01427540713254999,1385
110,1143,64.79101057550923,64.7575286840292,209.5394194888305,0.5796804428100586,0.6059095859527588,1336,6.058956916099773,0.013770356627499484,1336
111,11453,90.40903629789433,90.27776890686152,287.4830839851582,0.5906425714492798,0.5324349403381348,1331,6.036281179138322,0.013718820861678005,1331
112,11469,73.87492545847297,73.70439895768806,215.80232261166273,0.586859941482544,0.5141580700874329,1303,5.909297052154195,0.013430220573077715,1303
113,11471,78.8168385375736,78.75381323784943,185.702944234884,0.49956661462783813,0.637754499912262,1304,5.913832199546485,0.013440527726242012,1304
114,1148,48.007313674246966,47.97604042193314,157.53691718962583,0.4870544373989105,0.6747175455093384,1284,5.8231292517006805,0.013234384662956091,1284
115,11505,60.8109114992473,60.823520245049075,113.28707535800503,0.688078761100769,0.6732190251350403,1301,5.900226757369614,0.013409606266749124,1301
116,11516,68.83390575824336,68.7951005500297,141.50006206824554,0.6203116178512573,0.5573195815086365,1325,6.00907029478458,0.013656977942692229,1325
117,11527,121.65752597596396,121.50415064581892,349.65848634681026,0.651005208492279,0.7536731362342834,1331,6.036281179138322,0.013718820861678005,1331
118,11531,51.93567627462,51.96733051834497,83.31084805752306,0.48285168409347534,0.7244337201118469,1315,5.963718820861678,0.013553906411049269,1315
119,11552,81.65379385098477,81.62517255388498,181.64925870958206,0.6689786911010742,0.6028780341148376,1413,6.408163265306122,0.014564007421150278,1413
120,11558,79.22331401643953,79.11894891818302,214.55175134960217,0.5761603116989136,0.6041228175163269,1307,5.927437641723356,0.0134714491857349,1307
121,11567,63.952085159072965,63.85491585781747,169.25900196093474,0.5745639204978943,0.6073682904243469,1308,5.931972789115647,0.013481756338899196,1308
122,11587,93.33368220256463,93.22182108527925,222.50243311520927,0.5155014991760254,0.5253401398658752,1399,6.344671201814059,0.014419707276850133,1399
123,11603,70.89993531530514,70.88758455650469,43.985439096545576,0.48943468928337097,0.5604258179664612,1344,6.095238095238095,0.013852813852813853,1344
124,1161,69.1745679258753,69.12277476444089,164.14066794530663,0.6103558540344238,0.66375732421875,1427,6.471655328798186,0.014708307565450423,1427
125,11623,72.53841517820996,72.43003447781787,171.23458418494005,0.5549221634864807,0.6061916351318359,1266,5.741496598639456,0.013048855905998764,1266
126,11627,69.35173224954285,69.34527992334525,159.71942182175889,0.6077298521995544,0.6526280641555786,1352,6.1315192743764175,0.013935271078128222,1352
127,11632,70.10253191282737,70.07979123199307,122.31147765626248,0.585858941078186,0.5419747233390808,1347,6.108843537414966,0.01388373531230674,1347
128,11688,81.02223983810546,80.88149758230512,227.86832400605806,0.5369138717651367,0.6898152232170105,1302,5.904761904761905,0.01341991341991342,1302
129,11705,64.70379573987616,64.7326597801419,146.5957458759327,0.6531914472579956,0.5309439897537231,1353,6.136054421768708,0.013945578231292517,1353
130,11719,56.90367569281054,56.88166557866427,146.50218540712277,0.4039829969406128,0.539558470249176,1447,6.562358276643991,0.014914450628736343,1447
131,11722,47.42008964746219,47.3878281070837,92.16992104641284,0.6203206777572632,0.6053736805915833,1318,5.977324263038549,0.013584827870542156,1318
132,11733,104.59263502460253,104.48059217233174,233.85535091888852,0.49223431944847107,0.6354488730430603,1349,6.117913832199546,0.013904349618635332,1349
133,11769,63.37614114875432,63.28098029489146,194.27768366620776,0.4787747859954834,0.6381813287734985,1345,6.099773242630386,0.01386312100597815,1345
134,11794,53.255027497109644,53.213584844366025,128.5348494535504,0.4762801229953766,0.5158084034919739,1309,5.936507936507937,0.013492063492063493,1309
135,11813,65.6736325118085,65.51796248351702,223.60726390663544,0.4477938413619995,0.5573050379753113,1286,5.832199546485261,0.013254998969284684,1286
136,11816,110.79153645879684,110.58369368248043,311.8625921773119,0.5296431183815002,0.723677396774292,1322,5.99546485260771,0.013626056483199341,1322
137,11826,67.57532189226656,67.55650751545049,148.72731822225603,0.727396547794342,0.6502380967140198,1315,5.963718820861678,0.013553906411049269,1315
138,11828,71.09645653664076,71.0549471267172,235.02943502218525,0.6063333749771118,0.6800481081008911,1336,6.058956916099773,0.013770356627499484,1336
139,11833,60.129672358492826,60.08282271711045,170.80652482077912,0.5560668706893921,0.5483725070953369,1324,6.00453514739229,0.013646670789527932,1324
140,11838,61.765729316282474,61.72817489877481,107.49619337331394,0.5568686723709106,0.646012544631958,1456,6.603174603174603,0.015007215007215007,1456
141,11842,48.991062293951614,48.94646866982604,122.99988429159993,0.5366969704627991,0.5544626712799072,1326,6.01360544217687,0.013667285095856524,1326
142,11847,65.5683728464218,65.41921347557118,224.44529965304926,0.4701289236545563,0.7053239345550537,1324,6.00453514739229,0.013646670789527932,1324
143,11874,62.945238862207034,62.9231286506746,160.157945351093,0.6487637162208557,0.6528522372245789,1427,6.471655328798186,0.014708307565450423,1427
144,118,50.83013468787513,50.881695688120324,46.929650363203386,0.5107049942016602,0.6103336811065674,1340,6.0770975056689345,0.013811585240156668,1340
145,1193,60.113724188292544,60.07280944578194,121.66298935305312,0.7431681156158447,0.5914009213447571,1278,5.795918367346939,0.013172541743970315,1278
146,11942,60.511553892804486,60.45376695917553,141.17856122244285,0.5490431189537048,0.681614339351654,1357,6.154195011337868,0.013986806843949701,1357
147,11945,46.09754562748954,46.07660827055984,72.87406251540978,0.6900845170021057,0.6868457794189453,1330,6.031746031746032,0.013708513708513708,1330
148,11947,55.333904046107435,55.27775787606264,121.36455575335965,0.6185094714164734,0.6372857093811035,1323,6.0,0.013636363636363636,1323
149,11960,66.09890164455533,66.06473145921744,106.05563194541207,0.4219847619533539,0.5796759724617004,1308,5.931972789115647,0.013481756338899196,1308
150,11994,60.73063730335212,60.645633160648515,89.60406910003138,0.469743549823761,0.6080144643783569,1349,6.117913832199546,0.013904349618635332,1349
151,12020,62.895486245713045,62.928011749307416,158.62832323101094,0.5294016599655151,0.6001140475273132,1408,6.3854875283446715,0.014512471655328799,1408
152,12021,101.97792877897713,101.93121003992374,209.72903294591464,0.5016098618507385,0.6222858428955078,1302,5.904761904761905,0.01341991341991342,1302
153,12045,59.11456530750279,59.04512409794973,76.5709103619569,0.626423716545105,0.6380928754806519,1340,6.0770975056689345,0.013811585240156668,1340
154,12052,80.84183560732984,80.73403526193192,216.5262158276937,0.4390869438648224,0.6840534210205078,1373,6.226757369614512,0.014151721294578437,1373
155,12056,81.05996364182995,80.96960649293504,215.59477901581613,0.7135894894599915,0.5979063510894775,1265,5.736961451247166,0.013038548752834467,1265
156,1207,95.37901607521368,95.28795456196438,285.79923731670686,0.49542635679244995,0.7125779986381531,1350,6.122448979591836,0.013914656771799629,1350
157,120,101.1100181942814,100.98500335038038,247.64329306516822,0.6926764845848083,0.7072614431381226,1256,5.696145124716553,0.012945784374355803,1256
158,12132,42.94212397126569,42.8761717433654,76.60269950180029,0.6282992362976074,0.7239571809768677,1346,6.104308390022676,0.013873428159142444,1346
159,12169,42.14258152932863,42.15202215372378,47.60221009411556,0.5907517671585083,0.6882345676422119,1378,6.249433106575964,0.014203257060399918,1378
160,12182,80.23856268571859,80.14787996114609,254.1762644718469,0.5356869697570801,0.699134349822998,1318,5.977324263038549,0.013584827870542156,1318
161,12209,61.20152677041672,61.127087328969,142.1322504826133,0.5578692555427551,0.5834810137748718,1411,6.399092970521542,0.014543393114821687,1411
162,12221,66.05881361836545,65.98019834103314,206.62309614812443,0.6477924585342407,0.6417701840400696,1256,5.696145124716553,0.012945784374355803,1256
163,12230,88.53517247624107,88.52800001197281,231.13105481769568,0.565657377243042,0.5820655822753906,1348,6.113378684807256,0.013894042465471037,1348
164,12247,83.54239161467167,83.46685841154326,182.98968340171263,0.6135883331298828,0.5715816020965576,1370,6.213151927437642,0.01412079983508555,1370
165,12253,70.97975324452295,70.89850670606405,182.7115817124142,0.6256453394889832,0.7019758224487305,1322,5.99546485260771,0.013626056483199341,1322
166,12254,75.32675934226971,75.2338216821583,169.10927051158356,0.48556897044181824,0.7037419080734253,1327,6.018140589569161,0.01367759224902082,1327
167,1225,53.3049831752571,53.33375146811182,59.64114646343896,0.5329491496086121,0.6371241807937622,1295,5.873015873015873,0.013347763347763348,1295
168,12260,45.41066507933485,45.339699692697174,97.31716979109424,0.5748066902160645,0.6193925142288208,1326,6.01360544217687,0.013667285095856524,1326
169,12261,66.36369950836507,66.231470675099,221.01301371982987,0.5420770645141602,0.6015295386314392,1309,5.936507936507937,0.013492063492063493,1309
170,12277,88.88038984506973,88.77679686551491,246.72741865916598,0.5993534326553345,0.693334698677063,1294,5.8684807256235825,0.013337456194599051,1294
171,12278,69.66545905329781,69.54327840125828,122.50838024803294,0.6370179057121277,0.6830057501792908,1272,5.7687074829931975,0.01311069882498454,1272
172,12295,60.66144265359325,60.676374023471595,98.95214786549573,0.5802447199821472,0.5341486930847168,1379,6.253968253968254,0.014213564213564213,1379
173,12313,71.8991109991159,71.78853337097239,161.78640362525118,0.5919662117958069,0.6722100377082825,1295,5.873015873015873,0.013347763347763348,1295
174,12332,55.565939778132766,55.50089494696091,172.831721958189,0.5148923397064209,0.45094478130340576,1359,6.163265306122449,0.014007421150278292,1359
175,12367,94.54197552019252,94.47462395434913,254.17384719041857,0.4843751788139343,0.6576228737831116,1387,6.290249433106576,0.014296021438878582,1387
176,12417,55.19977869774611,55.20980524254734,103.54313596764175,0.46483927965164185,0.7080012559890747,1354,6.140589569160998,0.013955885384456813,1354
177,12426,82.99351826586026,82.81175894841516,213.63325329335103,0.6220598816871643,0.6909897923469543,1281,5.809523809523809,0.013203463203463203,1281
178,12427,70.34210376511322,70.32283451452727,125.6857037761448,0.4930364489555359,0.4998953342437744,1368,6.204081632653061,0.014100185528756958,1368
179,12438,64.63582989388908,64.59199227129862,153.1736731278055,0.6187335848808289,0.6128650307655334,1399,6.344671201814059,0.014419707276850133,1399
180,12448,55.62561847164853,55.62164768469761,91.6186951772957,0.6498120427131653,0.695817232131958,1449,6.571428571428571,0.014935064935064935,1449
181,12459,91.32563616271071,91.16746234719218,255.87706515782534,0.556903064250946,0.4875832796096802,1364,6.185941043083901,0.014058956916099773,1364
182,12468,71.18530888412793,71.1883825009668,198.71320492729132,0.4461668133735657,0.6000563502311707,1339,6.072562358276644,0.013801278086992374,1339
183,12487,62.26127682647556,62.24509128894344,120.13744215363462,0.3561391532421112,0.6409985423088074,1336,6.058956916099773,0.013770356627499484,1336
184,12500,56.04951481930788,56.01449001209337,124.4642716552794,0.5513262748718262,0.7138857841491699,1385,6.2811791383219955,0.01427540713254999,1385
185,12507,45.97913904316428,45.94644917934429,76.38825044623147,0.5882996916770935,0.5306850671768188,1333,6.045351473922903,0.013739435168006596,1333
186,12512,79.3683915288132,79.31144680201263,222.16767409407586,0.5440144538879395,0.6826133131980896,1345,6.099773242630386,0.01386312100597815,1345
187,12516,58.71750433315583,58.65357975844587,174.77639029043775,0.5934795141220093,0.5924099683761597,1293,5.863945578231292,0.013327149041434755,1293
188,1251,39.56941601538591,39.54241749655726,59.02986246097263,0.5095949769020081,0.6137138605117798,1391,6.308390022675737,0.014337250051535766,1391
189,12524,69.62565251073437,69.6012784554076,178.8907873976063,0.6119819283485413,0.6757611036300659,1338,6.068027210884353,0.013790970933828077,1338
190,12527,61.47839133600396,61.48303445797034,89.79397915003624,0.5593182444572449,0.7362127900123596,1389,6.299319727891157,0.014316635745207173,1389
191,1253,60.414458307895956,60.38265107559145,207.04592339443667,0.5505160093307495,0.5496957898139954,1338,6.068027210884353,0.013790970933828077,1338
192,1254,60.05060102227406,60.03339889245599,142.6565158638754,0.5675878524780273,0.47887519001960754,1317,5.9727891156462585,0.01357452071737786,1317
193,12559,108.74276879093172,108.61903480498168,289.3204626037548,0.5433258414268494,0.5695309638977051,1326,6.01360544217687,0.013667285095856524,1326
194,1256,62.20901514496304,62.17754763995006,138.28526753193694,0.4437866806983948,0.5585075616836548,1402,6.35827664399093,0.014450628736343021,1402
195,12571,66.89910450430837,66.87852553610577,145.8271620625801,0.6282164454460144,0.5412761569023132,1304,5.913832199546485,0.013440527726242012,1304
196,12581,85.39176298665933,85.39023264876842,143.86741893784145,0.5996353030204773,0.5976409912109375,1353,6.136054421768708,0.013945578231292517,1353
197,12586,77.45571949116315,77.37903311113044,131.1266558720943,0.5093166828155518,0.6119871735572815,1369,6.208616780045351,0.014110492681921253,1369
